"","yhat_HMC",""
"y_all[1148]",7.44841303,5.14180909261709
"y_all[1149]",9.6196433567,8.39345263600035
"y_all[1150]",5.3254444843,4.89506644873332
"y_all[1151]",4.30734356618,4.41043908778396
"y_all[1152]",3.73942701787,3.51715807612502
"y_all[1153]",7.1796987228,5.3310168390366
"y_all[1154]",5.22964118606,5.07697124643262
"y_all[1155]",3.2686053443151,5.20541902845881
"y_all[1156]",4.940566130508,6.715871307518
"y_all[1157]",6.0165200445,6.09026194563432
"y_all[1158]",6.2182478747,7.42519977313125
"y_all[1159]",6.5228878959,6.69217343203238
"y_all[1160]",5.8020978309,5.74475165784728
"y_all[1161]",6.9885524348,5.85524308812788
"y_all[1162]",7.0649812016,6.41919047500919
"y_all[1164]",8.3673689374,7.21342092744493
"y_all[1165]",1.0230703107905,0.982512579835355
"y_all[1166]",7.1016191765,4.03892627813383
"y_all[1167]",8.2200690506,7.78197630851418
"y_all[1168]",4.8076230308,4.46635651075297
"y_all[1169]",4.59959971329,3.28648014140388
"y_all[1170]",6.9404735046,8.63523334584835
"y_all[1171]",5.2616090444,4.11861822296156
"y_all[1172]",6.4466721908,6.54899474039952
"y_all[1173]",5.85863935698,7.81659946389101
"y_all[1174]",9.3435706277,9.53819104337891
"y_all[1175]",8.9103602503,7.96361010242593
"y_all[1177]",5.2836314721,4.44437565240922
"y_all[1178]",8.8551973589,6.68413732909112
"y_all[1179]",2.264959149774,-0.893236939853721
"y_all[1180]",8.3978470874,10.4233727341963
"y_all[1181]",11.403276961,9.04234303668809
"y_all[1182]",7.9118619544,9.16832310066731
"y_all[1183]",6.1257016787,6.93191202669571
"y_all[1184]",5.5899206793,7.41859032953875
"y_all[1185]",7.8996226273,8.83082291974693
"y_all[1186]",9.7138495497,9.19897782643317
"y_all[1188]",2.4411854317148,1.32389786521577
"y_all[1189]",13.7856912528,15.1804635006642
"y_all[1190]",6.9513861482,6.92972695163328
"y_all[1191]",7.1351521418,7.08500818266399
"y_all[1193]",4.74840268783,3.65816538019697
"y_all[1195]",4.061443546438,1.45995241491337
"y_all[1198]",6.06311542872,7.45882444443754
"y_all[1199]",2.49615550647111,1.98810978413401
"y_all[1200]",8.6394385862,9.4222268509645
"y_all[1201]",6.2215279415,4.73367364556653
"y_all[1202]",7.5929424807,6.95801675175342
"y_all[1203]",6.1736852956,4.752095714217
"y_all[1204]",5.29769051578,4.47096918788211
"y_all[1205]",8.032471187,8.25614989661626
"y_all[1206]",8.5203287846,9.50464179948749
"y_all[1207]",6.1479495016,5.67722762325577
"y_all[1208]",5.03623199562,6.22904264110604
"y_all[1209]",8.8925961987,7.87276661521842
"y_all[1210]",8.7497287545,10.272988512113
"y_all[1211]",5.32996284714,5.30760904883255
"y_all[1212]",7.0460959759,6.11857127985662
"y_all[1214]",3.5638934859661,4.51126261505179
"y_all[1215]",7.7918475666,7.4968412302179
"y_all[1216]",6.5332303474,5.23633228655296
"y_all[1217]",8.3558306527,10.0505438680361
"y_all[1218]",4.31112287125,3.97849201080061
"y_all[1219]",12.2960403342,13.2078454112982
"y_all[1220]",7.6337087422,6.5758700368113
"y_all[1221]",4.25370780159,4.40029895428849
"y_all[1222]",9.4467999835,9.18130850644655
"y_all[1223]",6.2149768806,3.419155739211
"y_all[1224]",5.8444956469,4.65183057078002
"y_all[1225]",7.6963883272,7.45403667559243
"y_all[1226]",9.815009601,11.0346553977899
"y_all[1227]",6.9597483499,7.20598623600543
"y_all[1228]",9.1970359076,7.26432875011521
"y_all[1229]",10.3079034608,11.2960513980258
"y_all[1230]",6.44726893821,7.19625072669066
"y_all[1231]",6.9442699057,4.86292383461404
"y_all[1232]",7.2475563244,8.23352243834738
"y_all[1233]",5.5746626531,4.07511227907765
"y_all[1235]",7.8449744991,5.96441754388174
"y_all[1236]",8.9885148954,6.6613961347939
"y_all[1238]",7.9440075449,5.66213584077515
"y_all[1239]",5.4427758285,6.55542712136448
"y_all[1241]",6.0303402767,5.89927113167815
"y_all[1242]",12.3343581636,10.8013648442517
"y_all[1243]",2.1947709527018,3.45685541184758
"y_all[1244]",5.28844853107,4.46822488741369
"y_all[1245]",4.527869292536,5.60176156147659
"y_all[1246]",2.761175382851,1.34751642179592
"y_all[1247]",9.6649296769,11.7963995602812
"y_all[1248]",2.471516551816,3.34949788607831
"y_all[1249]",5.7634022384,3.23990661438239
"y_all[1250]",4.69178583064,3.15502960073604
"y_all[1251]",5.9605967181,3.08532076819928
"y_all[1252]",10.1700949447,11.1290986443972
"y_all[1253]",8.3534666564,9.68295938764568
"y_all[1254]",5.6029719746,7.13595508166802
"y_all[1255]",5.2650820404,5.65747755114111
"y_all[1256]",7.7942618022,5.97037120321334
"y_all[1257]",9.0681019045,9.82602505942643
"y_all[1258]",8.2200387827,6.83868310046752
"y_all[1259]",7.310510305,6.82021544880036
"y_all[1260]",3.782513359561,4.32759977442434
"y_all[1261]",5.63837908194,3.39764087400543
"y_all[1262]",10.1749988365,7.36981544313592
"y_all[1263]",7.3481069219,7.04159959499937
"y_all[1264]",6.7890969341,5.76140226768497
"y_all[1265]",3.943465678725,2.91128180596186
"y_all[1266]",8.034094072,10.4514027641426
"y_all[1267]",9.8548595485,12.4701097598065
"y_all[1268]",3.79649497945,4.26723064793002
"y_all[1269]",3.955899890488,1.9190265715183
"y_all[1270]",11.9770252125,11.5911824073812
"y_all[1272]",10.8739051498,12.7475479403407
"y_all[1273]",8.2902565389,10.5910673265202
"y_all[1274]",7.9607967349,8.34037538209664
"y_all[1275]",11.4034624878,10.2012529595387
"y_all[1277]",8.7409989332,12.1555960309101
"y_all[1279]",5.045286822963,7.63475728005977
"y_all[1280]",8.2979841565,6.02431224803467
"y_all[1281]",3.424256256115,1.62196771166628
"y_all[1282]",7.3383108651,8.51313520177455
"y_all[1284]",8.7729983528,11.4807612813833
"y_all[1286]",5.8421580311,5.38187846051736
"y_all[1288]",7.6582269541,8.04288265805709
"y_all[1290]",9.6862323094,8.2082995763757
"y_all[1291]",6.810355672,7.81603907524517
"y_all[1292]",6.5025361881,6.07331913574132
"y_all[1293]",4.40997988986,3.15463483340687
"y_all[1294]",8.880169029,10.5505720270343
"y_all[1295]",14.1400351007,12.8487386089865
"y_all[1297]",5.06065101884,4.19325830040259
"y_all[1298]",3.72839023318,2.29744441008401
"y_all[1299]",5.8340618961,5.23325712653218
"y_all[1300]",7.5246603258,6.95515580635362
"y_all[1301]",8.9442655182,7.35285741763348
"y_all[1302]",7.6109785947,6.46358168332417
"y_all[1303]",5.9105003808,5.81431951550833
"y_all[1304]",4.39768568924,4.26246309272955
"y_all[1305]",8.9693767793,10.1399006447665
"y_all[1306]",8.9598434966,8.21340544500542
"y_all[1307]",3.569587575007,4.56281820498377
"y_all[1308]",5.07186097575,1.44772731455422
"y_all[1309]",7.5049478369,6.34682783482718
"y_all[1310]",8.7591396774,8.6817682445432
"y_all[1311]",2.3530509843046,2.51524037494508
"y_all[1312]",5.3149067828,5.85942327717781
"y_all[1313]",6.7170320526,7.38387154610963
"y_all[1314]",4.84891259947,4.13743153416238
"y_all[1315]",6.2363973055,8.53711066783612
"y_all[1316]",7.7957589959,10.6734807112266
"y_all[1317]",6.480479585,6.56681696782901
"y_all[1318]",10.3722040989,8.34773584201494
"y_all[1319]",3.063441217727,3.23923811147401
"y_all[1320]",8.3499895226,10.4325096803239
"y_all[1321]",4.30885062358,0.853803398399406
"y_all[1322]",6.9525683773,6.94712835120507
"y_all[1324]",3.3213743433766,5.01599627905494
"y_all[1326]",6.0866345079,3.72435960877976
"y_all[1327]",7.9578407353,9.83695986200935
"y_all[1328]",5.825819713,7.04343944309464
"y_all[1330]",6.41066232255,5.5356442239833
"y_all[1331]",5.7656273593,7.36962381138921
"y_all[1332]",4.91334001295,6.09295707404343
"y_all[1333]",8.3857890746,8.51698902508915
"y_all[1334]",3.915167636518,3.39127324424599
"y_all[1335]",4.27087891795,3.85371219551468
"y_all[1337]",3.842617580213,2.74373660530366
"y_all[1338]",7.4573880455,7.01602350231395
"y_all[1339]",7.0196600518,9.25826748411152
"y_all[1340]",5.5250894093,6.30608634397951
"y_all[1341]",3.74383838784,4.34802291469857
"y_all[1342]",9.0143149509,9.81651941976143
"y_all[1343]",5.9385581927,7.43195402206215
"y_all[1344]",8.5431781079,10.0227000910942
"y_all[1345]",4.85226256455,4.20055390484069
"y_all[1346]",9.6515623144,10.5595887737112
"y_all[1347]",3.713765755032,3.46281481563139
"y_all[1348]",5.33585186648,7.11419398841144
"y_all[1349]",7.4964115285,8.82651344225016
"y_all[1350]",4.65375553144,6.20014750848379
"y_all[1351]",1.8069646045589,1.50918069923918
"y_all[1352]",7.6958375507,9.94742290087292
"y_all[1353]",7.8584967724,9.64249769911152
"y_all[1354]",5.9738060177,6.75294332560218
"y_all[1357]",5.7553273137,2.39754098110858
"y_all[1358]",5.01917405439,6.04503235010385
"y_all[1359]",8.2575460148,9.43818412337653
"y_all[1360]",4.75114923745,2.6844361246387
"y_all[1361]",6.6134912572,5.69953854369591
"y_all[1362]",2.4934168644435,2.85061359594058
"y_all[1364]",4.08616013904,4.54646423235409
"y_all[1366]",6.9864085347,6.81547007236294
"y_all[1368]",3.3239704654816,-0.756405541499166
"y_all[1369]",6.4667434187,7.67565574560166
"y_all[1370]",5.28612002455,6.16123852478588
"y_all[1371]",7.8914159376,7.15477187014559
"y_all[1372]",4.68562921844,6.25449810984178
"y_all[1373]",9.6667410046,8.03535565505548
"y_all[1374]",7.6278088362,8.56896428823243
"y_all[1376]",7.7308429582,8.33732592527747
"y_all[1378]",5.8696640284,7.47697967617063
"y_all[1380]",5.8333628799,7.81605333754821
"y_all[1382]",2.734008018949,2.81588687730879
"y_all[1383]",3.240971567205,2.09446318250493
"y_all[1384]",6.3273891155,7.28085743092523
"y_all[1385]",8.4547961268,5.33634343149925
"y_all[1386]",10.037135077,12.2992020862123
"y_all[1387]",8.4846306614,7.7851148957934
"y_all[1388]",4.173517582159,3.49204589305929
"y_all[1389]",8.2791779496,7.13831582099728
"y_all[1390]",6.0336631869,7.73672743010987
"y_all[1391]",3.914851387962,4.71991996358703
"y_all[1392]",5.833001281,5.93314785983781
"y_all[1393]",4.6527816452,5.76232143649773
"y_all[1394]",6.0169018533,4.99286850155304
"y_all[1395]",7.1166433102,7.12658956477456
"y_all[1396]",6.477198594,4.48290066685691
"y_all[1397]",3.95960400483,4.42007847466592
"y_all[1398]",10.7863857808,10.4012441735399
"y_all[1399]",6.6243628506,6.57279173572171
"y_all[1400]",7.1368290437,7.13800359428147
"y_all[1401]",10.0498100338,9.40107022222829
"y_all[1402]",6.4941083407,7.77669775156969
"y_all[1403]",6.5661746869,6.45642973735186
"y_all[1404]",5.24917636261,5.52670733392748
"y_all[1405]",6.4916276458,5.33659847810311
"y_all[1406]",6.6648591614,8.31246078176433
"y_all[1407]",8.7028097355,6.83650682153712
"y_all[1408]",3.79939516284,1.86421915454645
"y_all[1409]",5.22152242624,5.67146630173436
"y_all[1410]",4.64719330337,3.42302123265521
"y_all[1411]",8.8740669324,10.5985569889367
"y_all[1412]",8.7476395538,9.51409140952706
"y_all[1413]",6.4775919522,7.49452133768806
"y_all[1414]",7.6444670278,6.86840963824576
"y_all[1416]",7.2542042096,6.52431424507877
"y_all[1417]",8.7890037666,12.6583429726359
"y_all[1418]",6.491272947,5.16743115946522
"y_all[1419]",10.7438126356,9.74527922667724
"y_all[1420]",8.2644246535,7.92525332152938
"y_all[1421]",8.9669091072,6.89770113063115
"y_all[1422]",6.8319418708,7.44657996795229
"y_all[1423]",9.5979775511,10.1199879007048
"y_all[1424]",9.229787513,11.3363317646294
"y_all[1427]",6.0057724769,4.94294291746805
"y_all[1428]",5.6703463084,3.0973557907158
"y_all[1429]",5.7093518937,5.81523300902255
"y_all[1431]",5.9914340682,7.47053712116644
"y_all[1432]",6.7972740022,5.14618983172318
"y_all[1433]",6.4659880455,8.49571016700925
"y_all[1434]",7.1372657703,7.0993666298361
"y_all[1436]",5.9886512992,5.31076515573291
"y_all[1437]",9.9056689485,7.387427980558
"y_all[1439]",9.0715130208,8.5088495774397
"y_all[1440]",9.4868068634,11.2149108987082
"y_all[1441]",8.3393751169,8.56070099182933
"y_all[1443]",4.53877112046,5.26848689142983
"y_all[1444]",10.4054359179,12.3929297098037
"y_all[1447]",8.5112537535,10.001652655561
"y_all[1448]",4.381677237789,2.42719614707944
"y_all[1449]",7.5562120526,8.33422674018389
"y_all[1450]",3.977998403297,2.31736633572868
"y_all[1451]",3.762398949752,2.15858079148382
"y_all[1452]",8.9370735941,9.12878595935809
"y_all[1453]",8.466685327,8.34025774549024
"y_all[1454]",6.9476586811,4.67097759858773
"y_all[1455]",6.3078957176,6.41834440097599
"y_all[1456]",3.90053842805604,4.5953640669592
"y_all[1457]",7.8967093131,8.43561925330001
"y_all[1458]",8.0881865824,6.65868621164694
"y_all[1459]",9.5036056207,9.89298415088019
"y_all[1460]",9.358787376,7.41698735727497
"y_all[1461]",4.04218455826,2.89434528750167
"y_all[1462]",8.2907986468,7.3070518893491
"y_all[1463]",9.2192276196,10.0170929011455
"y_all[1464]",5.670819768,6.18328459383026
"y_all[1465]",5.6171903047,3.62407175721001
"y_all[1466]",12.9644740294,12.1801789919554
"y_all[1467]",2.1836407384324,1.37777096299656
"y_all[1468]",8.4737130175,7.85202926271428
"y_all[1469]",6.9545026722,4.95227848301168
"y_all[1470]",6.1054485685,4.52498559563965
"y_all[1471]",4.14500841646,5.00692311123086
"y_all[1472]",3.028570805019,2.43523687382349
"y_all[1473]",3.870876621767,2.26638345267368
"y_all[1474]",2.1973630078454,2.67415944742508
"y_all[1475]",10.3290463447,8.88517955355118
"y_all[1476]",5.5616183991,6.08427487086159
"y_all[1477]",11.3972653246,12.6997935246622
"y_all[1478]",6.869007775,7.87787483063765
"y_all[1479]",4.230153972373,2.04501961663208
"y_all[1480]",6.7213953946,7.19649860389483
"y_all[1481]",3.47860126161,4.61147711182842
"y_all[1482]",4.75950467826,6.2881020552883
"y_all[1483]",5.4413961919,6.69596123920623
"y_all[1484]",7.0915938899,7.71485996509277
"y_all[1485]",7.3309860556,8.06019855729701
"y_all[1486]",7.7158806088,7.05538526917672
"y_all[1487]",8.0966408938,7.59781559498475
"y_all[1488]",6.8994001055,4.56654460264181
"y_all[1489]",7.5658038172,6.01466408545728
"y_all[1490]",7.5684071777,6.74075247709452
"y_all[1491]",6.3619774012,9.03945988759427
"y_all[1492]",4.37038273246,3.74057189515133
"y_all[1493]",7.5211750044,6.75288423604723
"y_all[1494]",6.8421670473,4.88661854772351
"y_all[1495]",8.1502668074,7.55145326823944
"y_all[1496]",4.97271514563,4.52788011478682
"y_all[1497]",5.789490335,7.5804383682402
"y_all[1498]",9.9530748713,9.75240485677346
"y_all[1499]",6.4146540879,7.06968253063866
"y_all[1500]",6.5380574201,7.85584466571968
"y_all[1501]",6.9035640797,6.7446750766903
"y_all[1502]",9.7632497328,9.12475644588054
"y_all[1503]",8.6124110683,9.42795710091661
"y_all[1505]",0.1781057260896,0.978944100049872
"y_all[1506]",8.913331656,9.29034997764753
"y_all[1507]",11.910544297,10.7936853878808
"y_all[1508]",9.6484507117,8.22464459782244
"y_all[1509]",3.5489209535,5.18878370308919
"y_all[1511]",8.447117544,6.66581998951619
"y_all[1512]",5.2970717172,5.91286590955692
"y_all[1513]",5.04447425237,5.36681360381328
"y_all[1514]",6.2939408674,8.2723649994723
"y_all[1515]",7.4636747021,9.19220565005858
"y_all[1516]",10.5803700207,10.8966196224369
"y_all[1517]",8.2550583724,8.56836851794661
"y_all[1518]",7.7594991849,6.75875462297518
"y_all[1519]",4.24011915746,3.7175195841563
"y_all[1520]",8.338921894,7.94799318229603
"y_all[1522]",4.9291166615,5.91315782708854
"y_all[1523]",6.530061491,5.87077565462823
"y_all[1524]",7.8907285702,5.94333696042074
"y_all[1525]",6.8727515612,9.04076894168874
"y_all[1526]",7.8068060402,6.32496165564914
"y_all[1527]",10.8046838616,10.7659510868918
"y_all[1528]",1.5677379486289,4.38736714293921
"y_all[1529]",8.3693303208,7.54910739466597
"y_all[1530]",9.1295062919,10.6804078237433
"y_all[1531]",2.977952501946,3.23899931568547
"y_all[1532]",6.8045505574,6.64452397897494
"y_all[1533]",10.5140459378,9.83324380357768
"y_all[1534]",9.2099409551,10.3594722214234
"y_all[1535]",9.4050659228,10.1134759083812
"y_all[1536]",6.2539702764,7.11076448449317
"y_all[1537]",7.9306577429,9.47351235379196
"y_all[1538]",6.0128789489,7.14243130428453
"y_all[1539]",5.9415847639,7.23498920194919
"y_all[1540]",6.4691716246,9.21751545420401
"y_all[1541]",10.1338956571,7.97764907890583
"y_all[1542]",3.23641187775,1.88420401428564
"y_all[1543]",9.8857602426,10.9274697523996
"y_all[1544]",5.4059732933,5.1038199292516
"y_all[1545]",8.1230939493,4.52811679941837
"y_all[1546]",10.0126496166,9.33568658357642
"y_all[1547]",4.06140782398,3.23706688719903
"y_all[1548]",8.1624082206,5.50846618394551
"y_all[1549]",6.7306009403,8.55522392265692
"y_all[1550]",6.0488123811,6.17046098206077
"y_all[1551]",12.453304945,11.3526588350573
"y_all[1552]",3.92126474374,4.15127432732115
"y_all[1553]",5.4715949124,4.25060899562378
"y_all[1554]",8.8450445811,7.12632537960712
"y_all[1555]",5.8973864652,6.07170138378281
"y_all[1556]",4.23668366153,5.50054014882386
"y_all[1557]",9.2259757056,8.21175283277822
"y_all[1559]",6.3373154311,6.05475155448143
"y_all[1560]",4.6652812448416,5.68724066293084
"y_all[1561]",5.7306852218,4.23031009798109
"y_all[1562]",7.8738253792,7.79887812247125
"y_all[1563]",8.8546151195,8.1312765533779
"y_all[1564]",10.6111469391,10.3067067736694
"y_all[1565]",4.9758843798,4.15202986207021
"y_all[1566]",6.2671463318,6.00237662783558
"y_all[1567]",11.0844416751,9.71095282401131
"y_all[1568]",5.3850937371,4.17526078400563
"y_all[1569]",4.8089806808,1.97709922018748
"y_all[1570]",8.2612993168,9.25907971428873
"y_all[1571]",7.6696978778,6.95006589700749
"y_all[1572]",8.8337846799,8.58459402549786
"y_all[1573]",8.5511677507,9.08103845131982
"y_all[1574]",4.51005063592,3.46210274970184
"y_all[1575]",6.2825779027,5.84707169483006
"y_all[1576]",8.718730794,7.69932480434873
"y_all[1577]",6.3767813545,5.17161390278027
"y_all[1578]",7.9772275293,7.75991297561374
"y_all[1580]",8.4825442562,7.80392970627281
"y_all[1581]",7.7042603187,8.65795152747803
"y_all[1582]",9.1823830533,13.0609970956923
"y_all[1583]",10.6870780039,11.0783578500698
"y_all[1584]",9.6677519249,11.5537042161824
"y_all[1585]",7.6595696403,7.49707158168375
"y_all[1586]",10.2722303667,11.5102934177881
"y_all[1587]",6.5075223768,5.99618533008058
"y_all[1588]",7.39878005,7.67027213430433
"y_all[1589]",11.2455726687,10.9691955280117
"y_all[1590]",9.7082850706,10.7042918220883
"y_all[1591]",5.5513156777,4.49781604791859
"y_all[1592]",9.6154473041,8.7703120670085
"y_all[1593]",11.2285930366,11.8322826037053
"y_all[1594]",7.2938705507,8.90478596905911
"y_all[1595]",11.2754585004,13.3407661760795
"y_all[1596]",11.4028173741,11.2029950444066
"y_all[1597]",4.3824964346,4.19454244224662
"y_all[1598]",8.9207517909,9.57954083213611
"y_all[1599]",10.0536654737,12.0492368589818
"y_all[1600]",10.0044844187,8.49865634503611
"y_all[1601]",10.5104758946,9.51032872234673
"y_all[1602]",9.1088813319,9.02609341830701
"y_all[1603]",9.8034046751,9.82748921954034
"y_all[1604]",10.7872136822,10.7262016904781
"y_all[1605]",10.6347081805,9.51867454630825
"y_all[1606]",6.2544296477,6.58346708015349
"y_all[1607]",8.0989289309,7.63885638483227
"y_all[1608]",9.5052060141,9.08285047493246
"y_all[1611]",8.1230671377,11.4499217227415
"y_all[1612]",11.0030001293,9.8457214495262
"y_all[1613]",9.2358486961,11.36259202081
"y_all[1614]",9.4364894152,10.7081868083055
"y_all[1615]",5.3041829839,6.0592698125121
"y_all[1617]",7.5747940194,9.07877396455303
"y_all[1619]",7.0164828718,7.89252412088975
"y_all[1620]",4.6152455902,3.75616555850982
"y_all[1622]",11.4140753702,11.7209115598014
"y_all[1623]",6.5744029055,8.70558044530933
"y_all[1624]",3.033763723527,5.17007871384559
"y_all[1627]",8.1475164149,9.61163441404488
"y_all[1628]",5.5662806663,4.37891078524913
"y_all[1629]",4.89534088677,4.07117980819721
"y_all[1630]",7.3686611931,6.02977836686693
"y_all[1631]",7.2681583633,6.62869902574076
"y_all[1632]",7.5993427162,8.35935607196911
"y_all[1633]",4.5966102484,4.88215117722191
"y_all[1634]",9.4133814891,8.42516603445033
"y_all[1635]",2.25233138200553,1.43190096447303
"y_all[1636]",5.7181360191,5.76091033004528
"y_all[1637]",8.2978537024,8.26685974042291
"y_all[1639]",4.3563943315,8.79458124094599
"y_all[1641]",6.7675661707,7.52653332747047
"y_all[1642]",7.8141699825,10.0533933800742
"y_all[1643]",6.4945042762,6.00255241546767
"y_all[1644]",7.6331989938,8.82794571430052
"y_all[1645]",6.4208914325,5.95162589265524
"y_all[1646]",9.6275645161,7.16132645137981
"y_all[1647]",7.534357526,6.5287834172776
"y_all[1650]",9.0942134073,8.52816691829814
"y_all[1651]",11.0004583428,10.96737566093
"y_all[1652]",10.5977002717,11.5424403601673
"y_all[1653]",4.8625467576,3.62069463552205
"y_all[1654]",6.0043049843,5.96188532195136
"y_all[1655]",7.5808535889,7.72191346517837
"y_all[1656]",7.3844187724,7.26411199178501
"y_all[1657]",6.9366779005,5.63619781987776
"y_all[1658]",6.9316505195,4.20567777930608
"y_all[1659]",2.305923352894,1.98828099595362
"y_all[1660]",6.9837079577,7.4113552414812
"y_all[1661]",9.2298857961,9.41328837317049
"y_all[1662]",9.6661133187,10.9479707283714
"y_all[1663]",7.9454321623,7.99886691121965
"y_all[1664]",4.27080481914,3.25107242579384
"y_all[1665]",9.0605900374,8.97852752677434
"y_all[1666]",6.9657080708,7.46219467708551
"y_all[1667]",4.5365573577,4.31094894470905
"y_all[1668]",11.0692633569,10.4041992750136
"y_all[1670]",9.550722544,10.9220703130545
"y_all[1671]",10.983823347,12.6083746714959
"y_all[1673]",7.8297653674,8.38653412015038
"y_all[1674]",5.9001847088,5.06046125670252
"y_all[1675]",9.1624724261,8.0744868151439
"y_all[1676]",5.7282220584,6.4499192959331
"y_all[1677]",8.5097867707,8.1654373744246
"y_all[1678]",6.746716628,7.32813916456901
"y_all[1679]",4.01124654776,5.04962101559125
"y_all[1680]",7.8676782898,6.30571144388073
"y_all[1682]",6.8960815428,5.99945666331683
"y_all[1683]",3.92948767127,4.17756589732591
"y_all[1684]",10.0155337388,10.4399584378192
"y_all[1685]",8.6009377104,10.9116133155978
"y_all[1687]",4.4072160747,4.43600722036108
"y_all[1688]",6.8087665954,8.28553054587878
"y_all[1689]",8.8705698552,9.43692888051624
"y_all[1690]",9.2150773133,7.49945694003651
"y_all[1691]",7.1586980879,5.70938996554935
"y_all[1692]",9.229667298,6.92538456823439
"y_all[1693]",3.907981946424,4.65233342647544
"y_all[1694]",7.2354286591,7.69719108073012
"y_all[1695]",13.0678024287,12.4017835180504
"y_all[1696]",9.7263256923,10.2264714176022
"y_all[1697]",7.5492381182,8.7333805406141
"y_all[1698]",7.007659123,5.68178165226386
"y_all[1699]",6.9283014457,6.44680284283385
"y_all[1700]",11.5641363669,13.5576941757302
"y_all[1701]",9.43582039,9.75991571905672
"y_all[1702]",5.8899190004,6.58287528396865
"y_all[1703]",7.5797805828,7.80011621336157
"y_all[1705]",3.091491881933,4.29382865322552
"y_all[1706]",12.6570600746,11.7598772968546
"y_all[1707]",7.5573688437,7.06739859933452
"y_all[1708]",12.0758318699,10.7742559596498
"y_all[1710]",9.8020622343,12.0868034983016
"y_all[1712]",11.2036134773,13.8717786390779
"y_all[1713]",12.0660403679,11.9961805945451
"y_all[1714]",8.6330507066,7.43969498214981
"y_all[1715]",9.1330806068,6.42951001515755
"y_all[1716]",5.9588033993,5.12367488090386
"y_all[1717]",5.6829001726,3.23988488917578
"y_all[1718]",11.2999730067,8.41969769561481
"y_all[1719]",7.714272616,7.6246537705629
"y_all[1720]",12.4952921828,13.9123636029737
"y_all[1722]",7.2988525129,6.35902969823907
"y_all[1723]",11.8428441491,12.1511719870367
"y_all[1724]",10.5603881155,10.130338582202
"y_all[1725]",6.5915667273,6.98483374274221
"y_all[1726]",7.7240015503,6.45154222293813
"y_all[1727]",6.8945661361,6.60994490442969
"y_all[1728]",2.79735273334,2.27155971966807
"y_all[1730]",9.5176383506,7.98834377977485
"y_all[1731]",14.297633861,14.7778045507637
"y_all[1732]",8.2685640171,10.1752005716551
"y_all[1733]",13.88846873,13.879249246154
"y_all[1734]",6.9634128998,8.02028046995078
"y_all[1735]",8.435998146,8.53163537942674
"y_all[1736]",4.29365302861,3.01115346896615
"y_all[1737]",9.5447706101,9.97603130191528
"y_all[1738]",11.3848608765,9.85096963689829
"y_all[1739]",9.8804134117,9.35901608096625
"y_all[1741]",6.5133697354,6.66727324314928
"y_all[1742]",6.5586371008,6.08214407497219
"y_all[1743]",6.039374286,7.18004095159975
"y_all[1744]",5.9581420722,7.67343757666837
"y_all[1745]",7.8191524415,7.969983410391
"y_all[1746]",10.4968025165,10.5523384998268
"y_all[1747]",7.5239353606,7.74041265069848
"y_all[1748]",5.5068927881,8.13012429636288
"y_all[1749]",8.5548726006,6.47273277831841
"y_all[1751]",6.2509860718,5.46057903129007
"y_all[1752]",4.708215481,5.39423419484007
"y_all[1753]",4.6604295941,4.39626835685903
"y_all[1754]",4.68552144577,5.89097742846847
"y_all[1755]",9.7440066689,10.4369733125315
"y_all[1756]",6.8581761527,8.12257282339589
"y_all[1757]",10.3262533541,9.18501393796396
"y_all[1759]",7.9285557849,8.59700913829527
"y_all[1761]",8.571972681,9.33939515571858
"y_all[1762]",5.1834136056,6.60613650297406
"y_all[1763]",5.49451364715,5.92653113556461
"y_all[1764]",11.8737307649,10.3056814826523
"y_all[1765]",11.3596266993,10.586970504477
"y_all[1766]",12.9641211916,13.2661582965299
"y_all[1767]",11.699376976,11.8496319212291
"y_all[1769]",6.4638332034,6.77099134463809
"y_all[1770]",12.0398411243,11.3315704315617
"y_all[1771]",6.9598435475,6.77977292969083
"y_all[1772]",8.2280789741,8.16003595957889
"y_all[1773]",7.6556306593,6.05714868549452
"y_all[1774]",8.1876397169,10.8319105655455
"y_all[1775]",8.2696880325,8.9407749010392
"y_all[1777]",5.2683053269,5.64528020392747
"y_all[1778]",11.1301799932,11.4935232015895
"y_all[1779]",10.2457676247,10.7527348106554
"y_all[1781]",6.9555360567,6.98119764520078
"y_all[1782]",10.8620365838,10.635885628624
"y_all[1783]",7.2288720324,8.01302207979114
"y_all[1784]",9.4424433885,10.2085523816898
"y_all[1785]",7.8504539719,6.64624275375301
"y_all[1786]",10.6518578002,11.197244819893
"y_all[1787]",6.5766381625,6.75574398063898
"y_all[1788]",13.3715487179,12.9827217278646
"y_all[1789]",8.4583935566,7.51693737340924
"y_all[1790]",7.3382384191,8.24378497577574
"y_all[1791]",3.707657219345,3.42071299229921
"y_all[1792]",7.3532477352,6.88171679242411
"y_all[1793]",6.9523855304,6.94334251545565
"y_all[1794]",7.833601729,9.24368320655523
"y_all[1795]",10.1095394697,13.2893744280783
"y_all[1796]",8.4580816058,5.27573142831318
"y_all[1797]",8.9215473197,7.08332205981429
"y_all[1798]",7.8065836322,8.99015719226215
"y_all[1799]",10.4590327729,11.1180587974961
"y_all[1800]",5.25384305897,5.309069263397
"y_all[1801]",1.5211178932822,2.34186611115203
"y_all[1803]",6.2730262334,5.47454328324565
"y_all[1804]",7.0131943439,5.56391716683004
"y_all[1805]",9.7573688487,10.5544674319319
